gene_id	isAS	T0_WT	T30_WT	T60_WT	T90_WT	T120_WT	T0_dko	T30_dko	T60_dko	T90_dko	T120_dko
SPAC1486.08	FALSE	24.363886181708	19.3215709100976	21.4840452934076	24.1104689081142	22.7392100855271	31.1821456678211	26.2021341224229	25.6284477959012	19.9806829698937	22.052787086244
SPAC1486.09	FALSE	46.7389101933555	19.3586375532895	20.125022510553	19.0504265570423	19.2993303406619	41.3709734400395	18.3774765676267	17.3639439955629	20.2958103908711	20.6271098633334
SPAC1486.10	FALSE	19.2628324047349	18.4214556645094	18.3748249365136	16.0114618188559	17.103940796683	19.5886598381851	17.0913812539428	20.1690174004018	23.6847690544078	18.2726670129026
SPAC1486.11	FALSE	42.82523606332	52.0292478331239	92.3713289509337	121.466311259508	120.020635814813	83.7380507441429	82.8032172912658	166.535770894236	191.091179141239	233.134834174569
SPAC14C4.01c	FALSE	12.8716111709001	17.3130018584974	28.4911623144855	26.471446445063	28.3617057452361	16.3579395026735	20.4970553657541	30.1947189978024	36.4240000502981	36.2821848960043
SPAC14C4.02c	FALSE	11.570966466258	16.8260340829191	15.7452893099452	12.5654606375273	12.9773192856533	15.0980653506265	17.4920639765544	16.8534903439933	15.7600384265678	13.2515765025437
SPAC14C4.03	FALSE	1.21765457980172	1.30818501024692	0.866656527084812	1.13464893306037	1.49791484268279	1.14404067848376	2.11567930878668	1.82824467783665	1.89275485376856	2.24199423119339
SPAC14C4.04	FALSE	75.0556026501037	100.597383868375	94.206047208659	100.59945502	115.663874500761	100.331515316	125.408236392106	114.164760987057	112.893987464789	125.496743940242
SPAC14C4.05c	FALSE	11.2401012303084	17.6012779723437	19.0084090789164	18.3200952006777	20.7952947422581	12.3586662420916	16.2326671221955	18.8391219301294	20.9563990109762	19.9122682170498
SPAC14C4.06c	FALSE	26.5035378551056	38.6866746299979	42.3078063595229	40.4895119054221	49.3044873087944	46.5191090758598	50.2566287013052	60.3873262247204	71.2006223395996	72.2365658144112
SPAC14C4.07	FALSE	30.0836148880932	66.7622738665657	84.2529103417067	86.5301467737775	83.5906626418092	38.4955538642859	65.9532604355612	116.138287386183	124.930148259418	104.858111752926
SPAC14C4.08	FALSE	2.12572895257179	4.02050736434738	3.77849175061177	2.69513077593829	3.68175584076637	3.30311286137978	4.07362380003809	4.33820062129431	6.51214578742023	5.05821891453595
